,T,S/K,Date,DateStep,B Reward,A Reward,A PnL,B PnL,P0,P-1,S0,S-1,A Pos,B Pos,A TC,B TC,A PnL - TC,B PnL - TC,Expiry,v,episode,cr1,cr2,ticker
0,30.0,1.0,2026-05-03,0,-1.2119671316008769,0.026939518519448556,2.3353996755256263,-7.41616264219502,80.48006864190529,71.05203137440753,2927.737956396192,2900.0,-0.23149839043617249,-0.5497820968172092,-0.6713453322649002,-1.5943680807699068,3.0067450077905264,-5.821794561425113,2026-06-02,0.16930382637207828,0,0,0,NSE-V2-SIM
1,30.0,1.009564812550411,2026-05-03,0,-0.07044915566318355,0.06438418390809732,4.209262308868237,-1.2873672055078949,103.98673879262333,80.48006864190529,2966.755840673217,2927.737956396192,-0.47621595300734043,-0.6294734435429882,-0.7164688965363686,-0.2333153806053924,4.925731205404605,-1.0540518249025024,2026-06-02,0.1585869788209434,0,0,0,NSE-V2-SIM
2,30.0,1.0230192554045576,2026-05-03,0,-0.6127676797737964,-0.5809111881123236,-4.053715485113818,-5.8042527759484095,108.14738326396218,103.98673879262333,2979.796669161683,2966.755840673217,-0.6014134436845779,-0.7391740701892213,-0.37143038670432504,-0.3254549748282241,-3.682285098409493,-5.478797801120185,2026-06-02,0.13577004516260185,0,0,0,NSE-V2-SIM
3,30.0,1.0275160928143734,2026-05-03,0,-0.24626190859562103,-0.37492618469885125,-4.219051245364797,-3.2897740311446384,99.99289732810621,108.14738326396218,2973.5035903009934,2979.796669161683,-0.6468947678804398,-0.8034701901449619,-0.13552509834789173,-0.19158936408413582,-4.083526147016905,-3.0981846670605027,2026-06-02,0.12261210539684723,0,0,0,NSE-V2-SIM
4,30.0,1.0253460656210323,2026-05-03,0,-0.07790501178099675,-0.06140835911483257,4.238449450025486,4.3910087646329,103.62005424567633,99.99289732810621,2972.5340976033112,2973.5035903009934,-0.6548124998807907,-0.8110083902334584,-0.023543404530084622,-0.022414865027551557,4.2619928545555705,4.413423629660452,2026-06-02,0.1446924704136459,0,0,0,NSE-V2-SIM
5,29.0,1.0250117577942452,2026-05-04,0,-0.40938616075459333,-0.30264768499335,-3.67744113882618,-4.584724902295959,110.17244061133806,103.62005424567633,2986.778153343822,2972.5340976033112,-0.707241103053093,-0.7741954858452879,-0.15584581061938155,-0.10942761352564746,-3.521595328206798,-4.475297288770312,2026-06-02,0.12283852074853398,0,0,0,NSE-V2-SIM
6,29.0,1.029923501153042,2026-05-04,0,-0.17138343255587432,-0.08863363276631846,-1.7659638528855446,-2.5607723557359607,114.88861139024266,110.17244061133806,2995.130751823257,2986.778153343822,-0.7579346895217896,-0.8456631796196596,-0.15141049657934896,-0.21345814643515992,-1.6145533563061956,-2.3473142093008006,2026-06-02,0.10864225881699922,0,0,0,NSE-V2-SIM
7,29.0,1.032803707525261,2026-05-04,0,-0.250012194229915,-0.259220712649244,-3.8761817592710397,-3.3402923979039487,106.5655389023973,114.88861139024266,2989.3895024790577,2995.130751823257,-0.7926741540431976,-0.8921349215505514,-0.10404923848994235,-0.13918894334800821,-3.7721325207810974,-3.2011034545559407,2026-06-02,0.08583597607446664,0,0,0,NSE-V2-SIM
8,29.0,1.0308239663720888,2026-05-04,0,-0.07331303600383203,-0.009872526545694852,-0.11668139397627186,-1.403712328349922,114.21598234708108,106.5655389023973,2998.99527039031,2989.3895024790577,-0.8048122227191925,-0.9306032594347289,-0.036285415080388954,-0.11499684544877758,-0.0803959788958829,-1.2887154829011445,2026-06-02,0.0634250821004199,0,0,0,NSE-V2-SIM
9,29.0,1.0341363001345896,2026-05-04,0,-0.02482101410283355,-0.10016893565608048,3.9075277168796845,-0.5347601608797028,142.160508711464,114.21598234708108,3027.736226526011,2998.99527039031,-0.8333543539047241,-0.9851987767352479,-0.0855977164322691,-0.16373169816876892,3.9931254333119535,-0.37102846271093387,2026-06-02,0.0634250821004199,0,0,0,NSE-V2-SIM
10,29.0,1.0440469746641416,2026-05-04,0,-0.0008504927945677982,0.007116389928111437,0.4078345560113803,-0.020730293818744805,146.26750451887892,142.160508711464,3031.843222341407,3027.736226526011,-0.8721194267272949,-0.9966244122559048,-0.11737041530881653,-0.03459381057697527,0.5252049713201968,0.013863516758230464,2026-06-02,0.0634250821004199,0,0,0,NSE-V2-SIM
11,29.0,1.0454631801177265,2026-05-04,0,1.5440557433129252e-05,0.0022623909173297763,0.10292819229628625,0.00046192626077634635,147.22843666283234,146.26750451887892,3032.804154485334,3031.843222341407,-0.8771175444126129,-0.997321116747985,-0.015153509228696078,-0.002112298792288006,0.11808170152498232,0.0025742250530643523,2026-06-02,0.0634250821004199,0,0,0,NSE-V2-SIM
