,T,S/K,Date,DateStep,B Reward,A Reward,A PnL,B PnL,P0,P-1,S0,S-1,A Pos,B Pos,A TC,B TC,A PnL - TC,B PnL - TC,Expiry,v,episode,cr1,cr2,ticker
0,125.0,0.939046647290573,2013-06-18,0,0.1453721862040573,0.2401020899966698,-2.9948955001665115e-05,-7.731390689797135e-05,0.0059162108731152276,0.006418911597977407,0.997514640180709,1.0,-0.1981888711452484,-0.1783323482369415,-1.9818887114524843e-05,-1.783323482369415e-05,-1.0130067887140272e-05,-5.94806720742772e-05,2013-10-21,0.11728358974753647,0,0,0,simulated
1,124.85714285714286,0.936712778484957,2013-06-18,1,0.2892156571521264,0.29708739666980505,-1.4563016650974845e-06,-5.392171423936829e-06,0.00588482790479961,0.0059162108731152276,0.9973537640576263,0.997514640180709,-0.19067934155464172,-0.1679780340872784,-7.490865707500419e-07,-1.0328579953319203e-06,-7.072150943474426e-07,-4.3593134286049085e-06,2013-10-21,0.11731592161079131,0,0,0,simulated
2,124.71428571428571,0.9365617083009471,2013-06-18,2,0.16400982307913892,0.29999999999999993,2.3183172893041326e-05,-6.799508846043055e-05,0.005132598161401269,0.00588482790479961,0.9932640911051472,0.9973537640576263,-0.18962830305099487,-0.1673238682804875,-1.0482572077816815e-07,-6.524347297206943e-08,2.3287998613819494e-05,-6.792984498745848e-05,2013-10-21,0.11664227731655324,0,0,0,simulated
3,124.57142857142857,0.9327213146264067,2013-06-18,3,0.3,0.3,3.5855929333854285e-06,2.3029259532876838e-05,0.005307170992509631,0.005132598161401269,0.9942561947263752,0.9932640911051472,-0.1704256534576416,-0.15112828906184034,-1.9073302295152665e-06,-1.6086487272530996e-06,5.4929231629006945e-06,2.4637908260129936e-05,2013-10-21,0.11687561736091148,0,0,0,simulated
4,124.42857142857143,0.9336529462056856,2013-06-18,4,0.187671879294012,0.3,4.2446154048527535e-05,-5.616406035299402e-05,0.004464541044185977,0.005307170992509631,0.989178675725863,0.9942561947263752,-0.17439034581184387,-0.15496693315338356,-3.941919933349904e-07,-3.816595667366645e-07,4.2840346041862526e-05,-5.5782400786257354e-05,2013-10-21,0.11612615488264715,0,0,0,simulated
5,124.28571428571429,0.9288849190117006,2013-06-18,5,0.2646230617747434,0.2951444081117877,-2.4277959441061387e-06,-1.7688469112628298e-05,0.004310009279197311,0.004464541044185977,0.9881586496528659,0.989178675725863,-0.1513518989086151,-0.1359963523913058,-2.2789140398516435e-06,-1.8765293955982602e-06,-1.4888190425449525e-07,-1.5811939717030036e-05,2013-10-21,0.1160434467235171,0,0,0,simulated
6,124.14285714285714,0.9279270669477037,2013-06-18,6,0.19246124581694918,0.17784086068458915,-6.107956965770541e-05,-5.376937709152541e-05,0.004325941168158846,0.004310009279197311,0.9886824545449324,0.9881586496528659,-0.1460166871547699,-0.13238616828097816,-5.272035642291787e-07,-3.567434655459606e-07,-6.055236609347623e-05,-5.341263362597945e-05,2013-10-21,0.11567355422391254,0,0,0,simulated
7,124.0,0.928418944175433,2013-06-19,0,0.2562430104080744,0.3,8.490182973679931e-07,-2.1878494795962797e-05,0.004085244625851705,0.004325941168158846,0.9870382095761505,0.9886824545449324,-0.14696037769317627,-0.1331256361153358,-9.330102778424408e-08,-7.310988735297293e-08,9.423193251522372e-07,-2.1805384908609826e-05,2013-10-21,0.11551227837138031,0,0,0,simulated
8,123.85714285714286,0.926874921450174,2013-06-19,1,0.2439958993308105,0.29999999999999993,1.801548655844395e-05,-2.8002050334594735e-05,0.0035877191127409846,0.004085244625851705,0.9833484613514317,0.9870382095761505,-0.13991111516952515,-0.12740387522628527,-6.957891460176861e-07,-5.647596623551269e-07,1.8711275704461635e-05,-2.743729067223961e-05,2013-10-21,0.11512663451412286,0,0,0,simulated
9,123.71428571428571,0.9234100757504056,2013-06-19,2,0.2863248037204161,0.2947349190922036,-2.632540453898185e-06,-6.837598139791951e-06,0.0035226555464226428,0.0035877191127409846,0.9828326262816656,0.9833484613514317,-0.1240522563457489,-0.11520298668832563,-1.5594784423149948e-06,-1.1997724970922934e-06,-1.0730620115831903e-06,-5.637825642699658e-06,2013-10-21,0.11513290307413077,0,0,0,simulated
10,123.57142857142857,0.9229256825575867,2013-06-19,3,0.30000000000000004,0.3,8.214304881816502e-06,1.669049217525501e-05,0.0036765945920135584,0.0035226555464226428,0.9840397048941459,0.9828326262816656,-0.12043023109436035,-0.11357012638644975,-3.5598445902807185e-07,-1.604828378843736e-07,8.570289340844574e-06,1.6850975013139385e-05,2013-10-21,0.11533122171572915,0,0,0,simulated
11,123.42857142857143,0.9240591856816526,2013-06-19,4,0.26875347340900474,0.2937512482795621,-3.1243758602189176e-06,-1.562326329549761e-05,0.0034668202051527696,0.0036765945920135584,0.982383088634204,0.9840397048941459,-0.1250145435333252,-0.11742647227109604,-4.511145459581528e-07,-3.7947974662970837e-07,-2.6732613142607645e-06,-1.5243783548867902e-05,2013-10-21,0.11521096133670607,0,0,0,simulated
12,123.28571428571429,0.922503545736907,2013-06-19,5,0.3,0.30000000000000004,4.5417996735250504e-05,7.015412250608444e-05,0.003959201195198929,0.0034668202051527696,0.9861428552011268,0.982383088634204,-0.11871594190597534,-0.11216384540646268,-6.187639720752373e-07,-5.169915633607854e-07,4.603676070732574e-05,7.067111406944523e-05,2013-10-21,0.11571282367580718,0,0,0,simulated
13,123.14285714285714,0.9260341419261711,2013-06-19,6,0.13946889175766888,0.19537946928903357,-5.231026535548321e-05,-8.026555412116556e-05,0.00350398428083906,0.003959201195198929,0.9831184688996932,0.9861428552011268,-0.1337081491947174,-0.1243741483559001,-1.4784458101487244e-06,-1.2041103013428961e-06,-5.0831819545334484e-05,-7.906144381982266e-05,2013-10-21,0.11488653815238464,0,0,0,simulated
14,123.0,0.9231941021096983,2013-06-20,0,0.3,0.3,6.552665186911115e-06,1.710306348949418e-05,0.003669185509515685,0.00350398428083906,0.9844144122725514,0.9831184688996932,-0.12149268388748169,-0.1134495126512714,-1.20092495497469e-06,-1.0740211127221493e-06,7.753590141885805e-06,1.817708460221633e-05,2013-10-21,0.1150942838220895,0,0,0,simulated
15,122.85714285714286,0.9244110533890593,2013-06-20,1,0.2602646805465175,0.3,5.996162411777035e-06,-1.9867659726741245e-05,0.0032697940925139296,0.003669185509515685,0.9811838260155629,0.9844144122725514,-0.12560966610908508,-0.11760491465448353,-4.0528166340162473e-07,-4.090637620748249e-07,6.40144407517866e-06,-1.945859596466642e-05,2013-10-21,0.11481480930081658,0,0,0,simulated
16,122.71428571428571,0.9213773821956511,2013-06-20,2,0.3,0.3,5.155881396403766e-06,1.105778751425632e-05,0.003391547986381713,0.0032697940925139296,0.9822046839350148,0.9811838260155629,-0.11300414800643921,-0.10745925408169871,-1.2368330480862517e-06,-9.954758058260257e-07,6.392714444490018e-06,1.2053263320082345e-05,2013-10-21,0.11498054018574849,0,0,0,simulated
17,122.57142857142857,0.9223360154022725,2013-06-20,3,0.3,0.3,2.5732801097305805e-06,4.961871159908827e-06,0.003447294989519813,0.003391547986381713,0.9826611011655,0.9822046839350148,-0.11588293313980103,-0.11059441212042442,-2.827556242030462e-07,-3.079366910512913e-07,2.8560357339336266e-06,5.269807850960119e-06,2013-10-21,0.11509174281538115,0,0,0,simulated
18,122.42857142857143,0.9227646124723253,2013-06-20,4,0.2683764264737406,0.3,2.245104799823987e-06,-1.5811786763129704e-05,0.0030887859430157884,0.003447294989519813,0.9796005868344447,0.9826611011655,-0.11793974041938782,-0.11201950421158191,-2.0211445062439735e-07,-1.4003825635590615e-07,2.4472192504483843e-06,-1.5671748506773797e-05,2013-10-21,0.11485813518314981,0,0,0,simulated
19,122.28571428571429,0.9198906467507632,2013-06-20,5,0.2935714407370902,0.29463130115661706,-2.6843494216914477e-06,-3.2142796314549103e-06,0.0030573570150160025,0.0030887859430157884,0.9793171209337811,0.9796005868344447,-0.10565081238746643,-0.1027410028454,-1.2038241111636448e-06,-9.089225383256e-07,-1.480525310527803e-06,-2.3053570931293103e-06,2013-10-21,0.11489693013109532,0,0,0,simulated
20,122.14285714285714,0.9196244590471238,2013-06-20,6,0.19835296336258557,0.20913778924779539,-4.5431105376102286e-05,-5.082351831870721e-05,0.00261415657770384,0.0030573570150160025,0.9754662576888179,0.9793171209337811,-0.10335201025009155,-0.10191426135842535,-2.251256290770388e-07,-8.096420927805245e-08,-4.520597974702525e-05,-5.0742554109429154e-05,2013-10-21,0.11421193685160212,0,0,0,simulated
21,122.0,0.9160083188277666,2013-06-21,0,0.2978157992102263,0.2689804861838946,-1.5509756908052704e-05,-1.0921003948868575e-06,0.0022887615522906987,0.00261415657770384,0.9718573821386939,0.9754662576888179,-0.0863277018070221,-0.09017977485281359,-1.660663844670111e-06,-1.144659563752904e-06,-1.3849093063382593e-05,5.255916886604655e-08,2013-10-21,0.11407323017851774,0,0,0,simulated
22,121.85714285714286,0.9126194163419337,2013-06-21,1,0.3,0.29999999999999993,1.4176495697587504e-05,4.331446046788341e-06,0.0023756948659678753,0.0022887615522906987,0.9728661250587595,0.9718573821386939,-0.07061213254928589,-0.08100169809354679,-1.5273291997642847e-06,-8.919781652329015e-07,1.570382489735179e-05,5.223424212021243e-06,2013-10-21,0.11418697175021335,0,0,0,simulated
23,121.71428571428571,0.9135666729989993,2013-06-21,2,0.3,0.22846474338795963,-3.576762830602019e-05,1.3889141379112846e-05,0.001979381840092553,0.0023756948659678753,0.9679499714618949,0.9728661250587595,-0.07339397072792053,-0.08348887565180024,-2.706356129388803e-07,-2.419690793431142e-07,-3.5496992693081315e-05,1.4131110458455961e-05,2013-10-21,0.1140535273449484,0,0,0,simulated
24,121.57142857142857,0.9089501754462982,2013-06-21,3,0.30000000000000004,0.15010965180074567,-7.494517409962717e-05,2.3364493514988806e-05,0.001621930645075784,0.001979381840092553,0.9626414767959492,0.9679499714618949,-0.05357903242111206,-0.0719474844553962,-1.917986896859447e-06,-1.1171489279189858e-06,-7.302718720276772e-05,2.448164244290779e-05,2013-10-21,0.11403000805530766,0,0,0,simulated
25,121.42857142857143,0.903965251328082,2013-06-21,4,0.3,0.3,8.521761572016553e-05,6.508285487306307e-06,0.001784034839323592,0.001621930645075784,0.9651739000462234,0.9626414767959492,-0.029443413019180298,-0.06102636947372463,-2.3233948304460558e-06,-1.0513118254214684e-06,8.75410105506116e-05,7.559597312727776e-06,2013-10-21,0.11412020470384665,0,0,0,simulated
26,121.28571428571429,0.9063433148907727,2013-06-21,5,0.3,0.3,7.220090461237818e-05,9.720689138514952e-06,0.0019618620191462874,0.001784034839323592,0.9677118401530355,0.9651739000462234,-0.04117283225059509,-0.06604646186073904,-1.1320929304861795e-06,-4.845262147767047e-07,7.333299754286436e-05,1.0205215353291657e-05,2013-10-21,0.11423910912593721,0,0,0,simulated
27,121.14285714285714,0.9087265590390988,2013-06-21,6,0.13625669897601828,-0.018867009214236508,-0.00015943350460711825,-8.187165051199086e-05,0.001603315238015065,0.0019618620191462874,0.9638310796476238,0.9677118401530355,-0.05156698822975159,-0.07142825027984179,-1.0058547809427208e-06,-5.208020374364219e-07,-0.00015842764982617553,-8.135084847455444e-05,2013-10-21,0.11367726114274541,0,0,0,simulated
28,119.0,0.9050823438975544,2013-06-24,0,0.3,0.3,6.13776362363464e-05,2.97772780157764e-06,0.0017234354770073867,0.001603315238015065,0.965734145037738,0.9638310796476238,-0.029763072729110718,-0.061027904862780986,-2.101529141752825e-06,-1.002417615203393e-06,6.347916537809922e-05,3.980145416781033e-06,2013-10-21,0.11375443191421297,0,0,0,simulated
29,118.85714285714286,0.9068694110717158,2013-06-24,1,0.29992132736468996,0.3,8.480330919194596e-06,-3.933631765500731e-08,0.0017464798398496772,0.0017234354770073867,0.9660847160155905,0.965734145037738,-0.03899937868118286,-0.06480540247828112,-8.919816031931363e-07,-3.648058430087117e-07,9.372312522387732e-06,3.254695253537044e-07,2013-10-21,0.11382381021308936,0,0,0,simulated
