,T,S/K,Date,DateStep,B Reward,A Reward,A PnL,B PnL,P0,P-1,S0,S-1,A Pos,B Pos,A TC,B TC,A PnL - TC,B PnL - TC,Expiry,v,episode,cr1,cr2,ticker
0,30.0,1.0,2026-05-02,0,3908.680316448741,34285.77596276015,3.430060153200717,0.39140951725317485,15.437888916191518,19.68795654075587,92.264823933215,100.0,-0.9941686391830444,-0.6008247710720692,-0.009941686391830445,-0.006008247710720692,3.4400018395925476,0.3974177649638955,2026-06-01,1.7432303762887569,0,0,0,BTC-SIM-V2
1,29.857142857142858,0.92264823933215,2026-05-02,1,-203347648.55201757,-22792615181.29863,-0.7176987045826017,-0.011590890421521394,16.317798165701113,15.437888916191518,93.92005457490191,92.264823933215,-0.9650250673294067,-0.5382469028143712,-0.00026889265258608826,-0.0005773735996912436,-0.7174298119300155,-0.01101351682183015,2026-06-01,1.7759331012920896,0,0,0,BTC-SIM-V2
2,28.714285714285715,0.9392005457490191,2026-05-03,2,-19217220.21607392,-92541981.93529926,1.1205286241128058,0.082527623665416,15.09413797269417,16.317798165701113,91.55406281121559,93.92005457490191,-0.9908875226974487,-0.5521228601846034,-0.0002429003219607469,-0.00013032306734912284,1.1207715244347667,0.08265794673276512,2026-06-01,1.7861992478242488,0,0,0,BTC-SIM-V2
3,28.571428571428573,0.9155406281121559,2026-05-03,3,-496904140.1029612,-1307326569.3902562,0.4426191275222531,-0.2622199079827896,14.017362928296023,15.09413797269417,90.0235596851411,91.55406281121559,-0.9927527904510498,-0.5323323505137679,-1.7077284107292775e-05,-0.00018119015654696438,0.44263620480636034,-0.26203871782624266,2026-06-01,1.7635528216941665,0,0,0,BTC-SIM-V2
4,28.428571428571427,0.900235596851411,2026-05-03,4,-77351218.78385535,-2094782168.5849082,0.04545592468946563,-0.10649158826896973,13.747168012820012,14.017362928296023,89.70610692106386,90.0235596851411,-0.9943696558475494,-0.5161370190680782,-1.455559785246241e-05,-0.0001457961387021693,0.045470480287318094,-0.10634579213026757,2026-06-01,1.7573382990994102,0,0,0,BTC-SIM-V2
5,28.285714285714285,0.8970610692106387,2026-05-03,5,-2810889.1912052683,-9440908648.547726,-0.9763701931293165,0.05546239737107439,14.89587942194072,13.747168012820012,91.84065108956113,89.70610692106386,-0.9955619275569916,-0.512153034408219,-1.0695405344617607e-05,-3.573877538692044e-05,-0.9763594977239719,0.05549813614646131,2026-06-01,1.7653067758250272,0,0,0,BTC-SIM-V2
6,28.142857142857142,0.9184065108956113,2026-05-03,6,-132637751.74968687,-2475053533.141321,-0.4179008283437824,0.27364440963758996,15.959891913676735,14.89587942194072,93.32706056119235,91.84065108956113,-0.9969664812088013,-0.5316094977550743,-1.2899512187242291e-05,-0.00017868942616753678,-0.41788792883159515,0.2738230990637575,2026-06-01,1.7639616877831834,0,0,0,BTC-SIM-V2
7,29.0,0.9332706056119235,2026-05-03,0,-282402955.1468823,-1134252696.149506,1.1381829870367386,-0.21541067890677223,14.050856361771821,15.959891913676735,90.22973239425679,93.32706056119235,-0.9838611483573914,-0.5468477979362144,-0.00012230821926981165,-0.00014221457638548946,1.1383052952560084,-0.21526846433038674,2026-06-01,1.7429882744047163,0,0,0,BTC-SIM-V2
8,28.857142857142858,0.9022973239425679,2026-05-03,1,-69324686.88290642,-731134868.7757311,-0.06173491561331963,-0.10827380977047801,13.891716980290013,14.050856361771821,90.13088399741702,90.22973239425679,-0.9855462908744812,-0.5172805788707461,-1.520499583632009e-05,-0.0002667842263919575,-0.06171971061748331,-0.10800702554408606,2026-06-01,1.7366596580221023,0,0,0,BTC-SIM-V2
9,28.714285714285715,0.9013088399741701,2026-05-03,2,-159217855.80904928,-4251026752.3081217,-0.7088887469095255,-0.1777863969357656,14.290773565841654,13.891716980290013,91.25032765538487,90.13088399741702,-0.989695131778717,-0.5152782196235101,-3.739386982634192e-05,-1.8047440903378486e-05,-0.7088513530396992,-0.1777683494948622,2026-06-01,1.723016385173391,0,0,0,BTC-SIM-V2
10,28.571428571428573,0.9125032765538487,2026-05-03,3,-59559378.633846946,-95947113.3707781,0.5348981717442203,0.15401222516733415,14.020121220553428,14.290773565841654,90.4391492384611,91.25032765538487,-0.9931003749370575,-0.5236093358784185,-3.107295539448241e-05,-7.602170879954995e-05,0.5349292446996148,0.1540882468761337,2026-06-01,1.7424236465240792,0,0,0,BTC-SIM-V2
11,28.428571428571427,0.904391492384611,2026-05-03,4,-230798600.21514404,-242133931.69050974,0.023053089573431995,0.3241978525285128,14.671384454066036,14.020121220553428,91.0707603013567,90.4391492384611,-0.9945940971374512,-0.5177431924366549,-1.3509096500220623e-05,-5.305290221838796e-05,0.023066598669932215,0.3242509054307312,2026-06-01,1.7788265941237964,0,0,0,BTC-SIM-V2
12,28.285714285714285,0.910707603013567,2026-05-03,5,-583875968.5336914,-76918715227.15439,-3.842580801432221,-0.33211400002048697,18.278099430758218,14.671384454066036,98.55142424000762,91.0707603013567,-0.9958052933216095,-0.5265239879297172,-1.1030455736540073e-05,-7.996737216039118e-05,-3.8425697709764846,-0.3320340326483266,2026-06-01,1.729787814319184,0,0,0,BTC-SIM-V2
13,28.142857142857142,0.9855142424000762,2026-05-03,6,-188097208.76774862,-9202839153.181717,1.9917974361072348,-0.19500340524998272,14.971602022390535,18.278099430758218,93.24260871276964,98.55142424000762,-0.9980223774909973,-0.5862102768552866,-2.1849680255314372e-05,-0.0005882168781215457,1.9918192857874901,-0.19441518837186117,2026-06-01,1.6736000486165294,0,0,0,BTC-SIM-V2
14,29.0,0.9324260871276964,2026-05-03,0,-65526443.138986245,-32258881968.814816,-2.5134538686423733,-0.1207463992530462,17.726094725427124,14.971602022390535,98.58379056066973,93.24260871276964,-0.9862680435180664,-0.5382313908241501,-0.00010960047633172117,-0.00044736764966758335,-2.5133442681660414,-0.12029903160337861,2026-06-01,1.6550515858231654,0,0,0,BTC-SIM-V2
15,28.857142857142858,0.9858379056066973,2026-05-03,1,-15450203.355814386,-146977163.90687838,-0.18987310042516284,-0.06387925011049832,17.842690021982328,17.726094725427124,98.89239246687455,98.58379056066973,-0.9928754568099976,-0.5833714416983643,-6.51383848119526e-05,-0.0004450077321281514,-0.18980796204035089,-0.06343424237837017,2026-06-01,1.6533297814861458,0,0,0,BTC-SIM-V2
16,28.714285714285715,0.9889239246687456,2026-05-03,2,-622554504.4014603,-35612937426.85415,3.8465697868617887,0.49486456182822547,13.544072603972637,17.842690021982328,90.70723502068964,98.89239246687455,-0.9951194524765015,-0.585633738110025,-2.2191410014587005e-05,-2.237239046183467e-05,3.846591978271803,0.4948869342186873,2026-06-01,1.6771805104878112,0,0,0,BTC-SIM-V2
17,28.571428571428573,0.9070723502068964,2026-05-03,3,-755022.0019834011,-4337346325.810203,1.5403400710533488,0.02862692475867834,11.952997375718763,13.544072603972637,87.55482876647285,90.70723502068964,-0.9933463931083679,-0.5140047788350341,-1.608293128109249e-05,-0.0006497264843243998,1.54035615398463,0.02927665124300274,2026-06-01,1.6796192974336206,0,0,0,BTC-SIM-V2
